source,endpoint,species,system,unit,value,log10_value,SMILES,canonical_SMILES,InChIKey,DTXSID,CAS,is_PFAS,note
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,10.0,1.0,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,SZXBYKZAJAJDDC-IBGZPJMESA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,73.0,1.863322860120456,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,DHCOPPHTVOXDKU-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,89.13,1.9500239065233265,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,NOKICSONZNLCHY-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,91.0,1.9590413923210936,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,DPOJEFZKFIWUGN-ROUUACIJSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,114.82,2.0600175425316003,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,LTINZAODLRIQIX-FBXRGJNPSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,121.0,2.0827853703164503,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DDLIGBOFAVUZHB-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,125.89,2.0999912335446846,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,HMJIYCCIJYRONP-MRXNPFEDSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,135.0,2.130333768495006,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,UBQPAESFNPFFSQ-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,149.0,2.173186268412274,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,MEWOMDUCJFJDGL-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,29.0,1.462397997898956,COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,YOCAICFOALLBEO-QHCPKHFHSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,18.62,1.2699796766453237,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,UAFBQETUXPWPCQ-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,59.0,1.7708520116421442,COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,VDSCLGPCJYTMEO-CKAQCJTGSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,6.76,0.829946695941636,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,RMHMFHUVIITRHF-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-JTQLQIEISA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,6.0,0.7781512503836436,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,FKVLSJZELYFVGN-IBGZPJMESA-N,,,True,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,13.18,1.1199154102579911,C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,CMCWSTGGSPSOCO-INIZCTEOSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,7.94,0.8998205024270963,Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3noc(-c4ccc(F)cc4)n3)(CC1)CC2,Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3noc(-c4ccc(F)cc4)n3)(CC1)CC2,AFADWEMXXIYGCL-UHFFFAOYSA-N,,,True,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,19.95,1.299942900022767,COc1cc(C(CO)CO)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,COc1cc(C(CO)CO)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,IYWMYJHOIKQQFA-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,6.17,0.7902851640332417,Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,UQIDNSKBUXCODH-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,7.0,0.8450980400142568,CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,KQVTZYFUHDWJOQ-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,8.0,0.9030899869919435,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,FUCKCIVGBCBZNP-INIZCTEOSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,44.0,1.6434526764861874,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,ANXLTXNOZIKJSV-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,56.0,1.7481880270062005,CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,ZAEOSRJQGLBEGF-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,56.23,1.749968083509403,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,60.0,1.7781512503836436,C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,MKXOEYWYQYOBEQ-BNAAVTMESA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,61.66,1.7900035203904894,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,SNCJAJRILVFXAE-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,19.0,1.2787536009528289,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,GVJALQHQZPOADA-DEOSSOPVSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,19.5,1.290034611362518,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,BKOYUSKBPMSUBK-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,19.95,1.299942900022767,CCOc1ccc(-n2c([C@@H](C)N(CC3CCN(C)CC3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1,CCOc1ccc(-n2c([C@@H](C)N(CC3CCN(C)CC3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1,CRCUNMKTEAUDDB-OAQYLSRUSA-N,,,True,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,19.95,1.299942900022767,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1,GBQXNBCXOOCMBG-GILAWRQCSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,12.59,1.1000257301078626,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,HXHWSAZORRCQMX-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,13.18,1.1199154102579911,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,IXTMWRCNAAVVAI-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,17.78,1.249931756634195,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]ncc12,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]ncc12,WJXFRKFRTLXOPO-MRVPVSSYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,19.95,1.299942900022767,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,AIYGFUWNGMGUCQ-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,12.73,1.1048284036536553,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,BQSJTQLCZDPROO-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,7.24,0.859738566197147,C[C@@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@]2(N1)C(=O)Nc1ccc(Cl)cc12,C[C@@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@]2(N1)C(=O)Nc1ccc(Cl)cc12,CKLPLPZSUQEDRT-YLVJLNSGSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,8.0,0.9030899869919435,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,KQKPFRSPSRPDEB-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,8.0,0.9030899869919435,COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,YGOWOHYBSPRLKX-JGHKVMFLSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,61.0,1.7853298350107671,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,AGHANLSBXUWXTB-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,64.57,1.8100307864058394,CCOc1ccc2ccc(=O)oc2c1,CCOc1ccc2ccc(=O)oc2c1,LIFAQMGORKPVDH-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,65.0,1.8129133566428555,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cc4ccccc4s3)CCC1CC2)(c1ccccc1)N1CCCCC1,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cc4ccccc4s3)CCC1CC2)(c1ccccc1)N1CCCCC1,YXJHGLMJLQLKDJ-WVOWOTBHSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,14.79,1.1699681739968923,O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,MXQGCMQXTPTJJT-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,102.33,2.0100029741270595,Cc1sc2ncnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C,Cc1sc2ncnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C,GBNBUVHNJXEXDE-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,112.2,2.0499928569201424,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,UIZFNZSXBOVZDP-LLVKDONJSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,81.0,1.9084850188786497,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,RBHNFGMGFJHNPX-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,120.23,2.0800128471079278,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,HGIPWJYTPOHUGK-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,70.79,1.84997191232885,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,VGEXRDWWPSGZDH-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,97.72,1.989983458301399,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,BWNUDKFBKGPSBH-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,140.0,2.146128035678238,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1,NVQATEKCHLOWBW-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PHXJVRSECIGDHY-UHFFFAOYSA-N,,,True,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O,AOWRGXHRQTTYNC-YNVBWGHWSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,JUSKFLHUVAWKQW-KRWDZBQOSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,6.17,0.7902851640332417,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2Cl)n[nH]1,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2Cl)n[nH]1,DWBXDMFMVZHVSB-JTQLQIEISA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,9.77,0.989894563718773,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,MDKGKXOCJGEUJW-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.46,0.5390760987927766,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.89,0.5899496013257077,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,ANTSCNMPPGJYLG-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,5.75,0.7596678446896304,Nc1nc2ccc(F)cc2s1,Nc1nc2ccc(F)cc2s1,CJLUXPZQUXVJNF-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,6.0,0.7781512503836436,C[C@@H](C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,C[C@@H](C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,CWPASLOMOQBICF-GFCCVEGCSA-N,,,True,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,150.0,2.1760912590556813,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,HEDQLFZYHLYQGI-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,11.0,1.0413926851582251,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,HGCBZJDOYPMNEY-UHFFFAOYSA-N,,,True,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,20.42,1.3100557377508915,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,XCVNKDBFHMYYDO-CYBMUJFWSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,46.0,1.662757831681574,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,XOQVIIRWRLDGDX-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,52.48,1.7199938263676038,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O,CTESJDQKVOEUOY-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,150.0,2.1760912590556813,Nc1ccc(OCCc2ccccc2)cc1,Nc1ccc(OCCc2ccccc2)cc1,MMYXLHQQIXXGRR-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,5.75,0.7596678446896304,Cn1c(=O)c2nc[nH]c2n(C)c1=O,Cn1c(=O)c2nc[nH]c2n(C)c1=O,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,13.0,1.1139433523068367,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,JBPUGFODGPKTDW-SFHVURJKSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,13.49,1.1300119496719043,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,LOSWDIGGZMWFHV-CYBMUJFWSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,C[C@H](Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O,C[C@H](Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O,FDGBGRZYIGYTBW-HOTGVXAUSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,CC(C)C[C@H](N)C(=O)NC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,CC(C)C[C@H](N)C(=O)NC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,BRLOZZKKEWGIEL-UTUOFQBUSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,MNOSYFBXUCZGCA-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,SVMKTIMVFDYDLB-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.0,0.47712125471966244,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,ANXLTXNOZIKJSV-UHFFFAOYSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,150.0,2.1760912590556813,CC(=O)c1ncccc1NC(=O)[C@H]1CC[C@H](N2C(=O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3C2=O)CC1,CC(=O)c1ncccc1NC(=O)[C@H]1CC[C@H](N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)CC1,OETCLXZXWZTAOY-FSIGGGPRSA-N,,,False,
AZ_clearance,in_vitro_CLint,human,hepatocyte,µL/min/10^6 cells,3.24,0.5105450102066121,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,UCFGDBYHRUNTLO-QHCPKHFHSA-N,,,False,
